Dynamic Trading Rights Dynamic Tradi... 	DTR 	$49,733,234 	$0.057670 	862,380,909 * 	$191,234 	0.66% 	18.51% 	209.83%
Synereo Synereo 	AMP 	$48,550,370 	$0.590233 	82,256,324 * 	$2,927,641 	0.98% 	-2.49% 	-2.43%
Peerplays Peerplays 	PPY 	$47,467,433 	$12.04 	3,941,577 * 	$6,362 	-0.29% 	3.88% 	84.54%
Lunyr Lunyr 	LUN 	$47,118,391 	$20.51 	2,297,853 * 	$4,559,914 	3.11% 	13.91% 	101.08%
SpankChain SpankChain 	SPANK 	$46,915,980 	$0.156364 	300,043,386 * 	$398,166 	0.88% 	-1.78% 	18.38%
Diamond Diamond 	DMD 	$46,300,830 	$17.94 	2,581,310 	$236,181 	0.01% 	-3.54% 	12.79%
DecentBet DecentBet 	DBET 	$45,609,557 	$0.527429 	86,475,245 * 	$571,522 	-0.19% 	-15.24% 	264.05%
TaaS TaaS 	TAAS 	$45,443,649 	$5.58 	8,146,001 * 	$711,998 	-0.02% 	-2.59% 	-2.46%
Mooncoin Mooncoin 	MOON 	$45,396,163 	$0.000203 	223,142,889,274 	$225,623 	1.25% 	-1.61% 	95.88%
GridCoin GridCoin 	GRC 	$44,835,010 	$0.114869 	390,312,753 	$481,245 	1.71% 	0.99% 	21.90%
Pascal Coin Pascal Coin 	PASC 	$44,502,244 	$2.70 	16,510,867 	$957,507 	0.60% 	-9.66% 	80.54%
Paragon Paragon 	PRG 	$44,479,135 	$0.684962 	64,936,646 * 	$129,096 	4.86% 	20.19% 	9.04%
Crown Crown 	CRW 	$44,187,373 	$2.66 	16,582,432 	$247,508 	0.27% 	-6.62% 	-5.06%
SHIELD SHIELD 	XSH 	$42,941,515 	$0.090158 	476,293,597 	$596,050 	0.49% 	-1.71% 	-22.40%
Radium Radium 	RADS 	$42,738,752 	$12.50 	3,420,035 * 	$2,772,987 	0.09% 	-8.05% 	48.68%
Blocktix Blocktix 	TIX 	$42,066,608 	$1.05 	40,000,000 * 	$5,800,467 	-0.16% 	-1.58% 	-7.66%
Bodhi Bodhi 	BOT 	$41,992,848 	$1.05 	40,000,000 * 	$26,719,090 	0.19% 	-0.82% 	10.96%
NoLimitCoin NoLimitCoin 	NLC2 	$41,925,028 	$0.204639 	204,872,809 * 	$262,600 	0.21% 	6.21% 	55.91%
Nimiq Nimiq 	NET 	$41,726,817 	$3.97 	10,500,000 * 	$610,750 	-0.24% 	-20.33% 	64.24%
Paypex Paypex 	PAYX 	$41,585,476 	$0.608150 	68,380,258 * 	$11,057 	0.04% 	2.97% 	-5.74%
MonetaryUnit MonetaryUnit 	MUE 	$41,174,374 	$0.339529 	121,269,040 	$949,239 	0.96% 	-4.36% 	20.09%
Bitcore Bitcore 	BTX 	$40,696,471 	$19.60 	2,076,496 	$3,568,654 	1.11% 	1.57% 	26.69%
LAToken LAToken 	LA 	$39,837,879 	$0.511796 	77,839,404 * 	$2,611,223 	0.59% 	13.84% 	72.07%
Moeda Loyalty Points Moeda Loyalty... 	MDA 	$39,585,048 	$2.02 	19,628,888 * 	$3,091,703 	1.12% 	13.00% 	5.31%
Expanse Expanse 	EXP 	$39,302,945 	$4.97 	7,906,397 	$2,056,533 	0.58% 	-5.66% 	5.84%
Grid+ Grid+ 	GRID 	$38,534,031 	$0.982097 	39,236,491 * 	$48,265 	-0.28% 	-6.24% 	16.38%
OKCash OKCash 	OK 	$38,257,578 	$0.520183 	73,546,449 * 	$2,342,443 	0.28% 	-4.94% 	-1.53%
adToken adToken 	ADT 	$38,097,146 	$0.063495 	600,000,000 * 	$720,827 	2.17% 	5.80% 	24.29%
Patientory Patientory 	PTOY 	$37,739,786 	$0.539140 	70,000,000 * 	$2,931,575 	0.12% 	-5.88% 	23.00%
Numeraire Numeraire 	NMR 	$37,311,036 	$28.78 	1,296,613 * 	$935,947 	0.97% 	-2.36% 	17.06%
Zeusshield Zeusshield 	ZSC 	$37,114,379 	$0.032185 	1,153,170,765 * 	$1,561,301 	0.24% 	10.47% 	8.91%
Mothership Mothership 	MSP 	$37,050,056 	$0.264643 	140,000,000 * 	$376,715 	-0.07% 	-2.37% 	61.46%
Phore Phore 	PHR 	$36,642,173 	$4.56 	8,039,191 * 	$588,179 	-0.92% 	1.22% 	28.28%
Golos Golos 	GOLOS 	$36,594,242 	$0.293885 	124,518,891 	$218,272 	0.18% 	-2.97% 	21.67%
Stox Stox 	STX 	$36,309,193 	$0.853523 	42,540,399 * 	$2,564,534 	0.79% 	7.31% 	52.63%
DeepOnion DeepOnion 	ONION 	$35,929,897 	$7.69 	4,672,489 	$1,193,334 	-0.31% 	1.02% 	148.87%
Rubycoin Rubycoin 	RBY 	$35,929,534 	$1.43 	25,144,045 * 	$150,419 	0.04% 	-3.09% 	27.37%
Swarm City Swarm City 	SWT 	$35,215,632 	$4.41 	7,978,749 * 	$1,021,731 	-0.15% 	-10.07% 	29.68%
Agrello Agrello 	DLT 	$35,105,656 	$0.408306 	85,978,873 * 	$1,325,986 	0.45% 	-0.43% 	18.17%
Presearch Presearch 	PRE 	$34,992,112 	$0.225756 	155,000,000 * 	$25,924 	0.24% 	-1.31% 	2.54%
Ormeus Coin Ormeus Coin 	ORME 	$34,279,807 	$2.01 	17,029,321 * 	$2,856,854 	0.21% 	1.38% 	-16.56%
Flash Flash 	FLASH 	$33,878,992 	$0.037643 	900,000,000 * 	$374,143 	-0.96% 	14.31% 	616.65%
NuShares NuShares 	NSR 	$33,765,595 	$0.012156 	2,777,600,756 * 	$39,411 	2.20% 	-0.97% 	99.64%
AirToken AirToken 	AIR 	$33,708,525 	$0.032103 	1,050,000,000 * 	$392,702 	0.32% 	2.38% 	94.04%
ColossusCoinXT ColossusCoinXT 	COLX 	$33,334,648 	$0.008278 	4,027,031,669 	$2,864,009 	-0.95% 	-23.02% 	1,583.53%
Steem Dollars Steem Dollars 	SBD 	$32,784,244 	$7.08 	4,629,937 * 	$1,206,776 	-0.05% 	-6.91% 	-25.95%
Hive Hive 	HVN 	$32,637,804 	$0.087034 	375,000,000 * 	$464,923 	-0.62% 	-7.34% 	-7.82%
Datum Datum 	DAT 	$32,554,943 	$0.043059 	756,056,065 * 	$1,495,105 	0.06% 	-2.38% 	22.39%
Decision Token Decision Token 	HST 	$32,536,612 	$1.04 	31,234,899 * 	$311,867 	0.83% 	0.73% 	33.20%
BCAP BCAP 	BCAP 	$32,106,160 	$3.21 	10,000,000 * 	$9,155 	-1.22% 	17.37% 	29.90%
Nexium Nexium 	NXC 	$31,908,188 	$0.479667 	66,521,586 * 	$945,377 	-0.15% 	3.20% 	30.90%
Rialto Rialto 	XRL 	$31,675,061 	$0.372648 	85,000,000 * 	$172,734 	-0.56% 	3.79% 	45.74%
Mysterium Mysterium 	MYST 	$31,527,918 	$1.62 	19,429,024 * 	$2,503,188 	0.56% 	-2.47% 	-24.18%
ALIS ALIS 	ALIS 	$30,781,404 	$0.798715 	38,538,648 * 	$393,237 	-0.77% 	10.85% 	52.66%
Waves Community Token Waves Communi... 	WCT 	$30,561,367 	$3.06 	9,973,579 * 	$66,338 	0.24% 	-8.25% 	-31.94%
Everex Everex 	EVX 	$29,973,129 	$1.82 	16,500,000 * 	$2,316,373 	0.64% 	-0.34% 	-15.38%
Propy Propy 	PRO 	$29,840,913 	$1.79 	16,677,704 * 	$1,489,867 	-0.08% 	8.32% 	96.87%
Xenon Xenon 	XNN 	$29,717,012 	$0.099057 	300,000,000 * 	$42,079 	-0.40% 	4.55% 	132.27%
Rivetz Rivetz 	RVT 	$29,527,920 	$1.13 	26,244,468 * 	$119,504 	-0.01% 	-2.96% 	142.14%
Quantum Quantum 	QAU 	$29,475,541 	$0.380678 	77,429,074 * 	$36,813 	0.89% 	-7.61% 	-6.80%
TokenCard TokenCard 	TKN 	$29,376,283 	$1.24 	23,644,056 * 	$262,919 	0.37% 	7.81% 	50.88%
VIBE VIBE 	VIBE 	$28,925,072 	$0.167110 	173,089,661 * 	$186,146 	0.69% 	-14.50% 	17.44%
Primas Primas 	PST 	$28,793,924 	$0.562381 	51,200,000 * 	$302,402 	-0.49% 	-10.10% 	6.87%
VeriCoin VeriCoin 	VRC 	$28,452,219 	$0.931112 	30,557,255 	$1,572,955 	0.51% 	-3.02% 	4.21%
Genesis Vision Genesis Vision 	GVT 	$28,415,538 	$7.62 	3,726,781 * 	$1,511,438 	0.69% 	3.73% 	21.23%
LoMoCoin LoMoCoin 	LMC 	$28,250,450 	$0.126742 	222,897,685 * 	$1,577,540 	0.40% 	-7.58% 	34.69%
Musicoin Musicoin 	MUSIC 	$28,140,749 	$0.052832 	532,642,149 	$1,797,466 	0.46% 	-3.15% 	44.06%
FoldingCoin FoldingCoin 	FLDC 	$28,020,445 	$0.050913 	550,358,603 * 	$1,082,130 	0.19% 	-3.17% 	-8.87%
DomRaider DomRaider 	DRT 	$27,967,876 	$0.047283 	591,500,000 * 	$2,852 	1.01% 	-6.41% 	40.08%
BitDice BitDice 	CSNO 	$27,267,419 	$0.389535 	70,000,000 * 	$79,486 	-0.32% 	-8.89% 	12.81%
Sexcoin Sexcoin 	SXC 	$27,202,175 	$0.216556 	125,612,666 	$452,773 	0.03% 	46.94% 	175.03%
CannabisCoin CannabisCoin 	CANN 	$27,180,890 	$0.351942 	77,231,176 	$28,455,583 	7.99% 	184.21% 	323.66%
DopeCoin DopeCoin 	DOPE 	$26,883,445 	$0.230077 	116,845,228 * 	$6,261,324 	6.77% 	66.17% 	99.93%
FirstCoin FirstCoin 	FRST 	$26,671,616 	$14.26 	1,869,936 	$346,686 	0.21% 	-5.46% 	7.13%
FlorinCoin FlorinCoin 	FLO 	$26,582,792 	$0.188550 	140,985,048 	$473,481 	0.68% 	0.39% 	2.72%
Clams Clams 	CLAM 	$26,497,975 	$9.49 	2,791,709 * 	$906,142 	0.53% 	-0.11% 	4.62%
BitBean BitBean 	BITB 	$26,416,502 	$0.011532 	2,290,683,597 * 	$1,397,758 	0.26% 	-9.39% 	-25.78%
Incent Incent 	INCNT 	$25,813,762 	$0.560966 	46,016,602 * 	$388,167 	2.47% 	14.67% 	36.76%
Stealthcoin Stealthcoin 	XST 	$25,665,656 	$0.925273 	27,738,481 	$390,077 	0.50% 	-11.88% 	-21.82%
SolarCoin SolarCoin 	SLR 	$25,575,402 	$0.665006 	38,458,889 * 	$2,442,578 	-0.32% 	-5.99% 	31.97%
SunContract SunContract 	SNC 	$25,264,442 	$0.231334 	109,212,011 * 	$1,389,351 	-0.24% 	-5.24% 	14.51%
ECC ECC 	ECC 	$25,201,321 	$0.001008 	25,000,000,000 	$72,507 	-0.31% 	8.62% 	48.96%
Russian Miner Coin Russian Miner... 	RMC 	$25,181,295 	$16,709.55 	1,507 * 	$48,200 	0.02% 	-3.26% 	-10.15%
Global Currency Reserve Global Curren... 	GCR 	$25,167,681 	$0.243015 	103,564,310 * 	$1,142,090 	0.86% 	1.77% 	4.32%
Paccoin Paccoin 	PAC 	$25,048,999 	$0.000007 	3,373,347,407,390 	$382,212 	1.45% 	-31.88% 	254.77%
Myriad Myriad 	XMY 	$24,598,003 	$0.015965 	1,540,763,036 	$604,756 	1.19% 	-1.44% 	-31.32%
bitUSD bitUSD 	BITUSD 	$24,250,950 	$0.955286 	25,386,058 * 	$4,246,787 	-0.52% 	-1.45% 	-0.43%
Elixir Elixir 	ELIX 	$24,217,525 	$0.832344 	29,095,586 * 	$799,967 	-0.31% 	17.17% 	136.24%
Databits Databits 	DTB 	$24,048,306 	$1.06 	22,747,809 * 	$200,709 	0.38% 	-9.76% 	0.16%
OBITS OBITS 	OBITS 	$23,878,645 	$1.52 	15,752,000 * 	$58,200 	-0.37% 	1.50% 	6.68%
HEAT HEAT 	HEAT 	$23,570,778 	$0.754594 	31,236,355 * 	$25,770 	0.51% 	-7.92% 	-21.65%
Credo Credo 	CREDO 	$23,189,927 	$0.042172 	549,891,703 * 	$4,350 	-2.71% 	2.18% 	19.37%
Gambit Gambit 	GAM 	$22,975,288 	$19.15 	1,199,965 * 	$257,460 	0.14% 	-4.99% 	-6.66%
OracleChain OracleChain 	OCT 	$22,905,072 	$0.763502 	30,000,000 * 	$123,309 	-0.46% 	-5.11% 	-13.51%
Aventus Aventus 	AVT 	$22,488,159 	$3.75 	6,000,000 * 	$1,537,747 	-0.04% 	-1.64% 	-0.39%
Internet of People Internet of P... 	IOP 	$22,250,874 	$6.75 	3,295,367 	$2,238,562 	-0.02% 	-3.91% 	11.99%
EncrypGen EncrypGen 	DNA 	$22,087,528 	$0.571963 	38,617,032 * 	$198,270 	0.28% 	5.05% 	104.83%
Change Change 	CAG 	$21,855,451 	$0.588939 	37,109,887 * 	$277,259 	-0.95% 	3.45% 	44.42%
BitSend BitSend 	BSD 	$21,571,314 	$1.22 	17,681,952 	$446,706 	0.08% 	-1.96% 	-0.73%
Soarcoin Soarcoin 	SOAR 	$21,530,895 	$0.029121 	739,349,511 * 	$123,532 	0.52% 	-1.94% 	9.19%
Energycoin Energycoin 	ENRG 	$21,410,232 	$0.176200 	121,510,792 	$195,754 	1.97% 	8.94% 	19.96%
Colossuscoin V2 Colossuscoin V2 	CV2 	$21,146,403 	$0.000921 	22,963,319,841 * 	$24,860 	-2.27% 	-25.42% 	561.43%
Blackmoon Crypto Blackmoon Crypto 	BMC 	$20,976,582 	$0.698073 	30,049,251 * 	$1,549,608 	0.26% 	-2.18% 	-7.95%
OAX OAX 	OAX 	$20,972,239 	$0.838579 	25,009,250 * 	$1,524,182 	0.59% 	9.34% 	39.78%
Sumokoin Sumokoin 	SUMO 	$20,964,211 	$7.61 	2,756,342 	$849,563 	-0.44% 	-17.39% 	293.87%
Circuits of Value Circuits of V... 	COVAL 	$20,792,654 	$0.020793 	1,000,000,000 * 	$294,165 	0.12% 	-6.14% 	-21.26%
LEOcoin LEOcoin 	LEO 	$20,301,501 	$0.212307 	95,623,236 * 	$28,880 	0.42% 	-1.88% 	0.07%
PoSW Coin PoSW Coin 	POSW 	$20,232,341 	$0.458783 	44,100,000 * 	$267,197 	0.67% 	-2.91% 	5.64%
Zoin Zoin 	ZOI 	$20,036,768 	$1.26 	15,900,703 	$444,530 	0.59% 	-12.64% 	412.75%
Bitcrystals Bitcrystals 	BCY 	$20,033,083 	$0.863773 	23,192,531 * 	$760,560 	0.61% 	-0.84% 	18.17%
Auroracoin Auroracoin 	AUR 	$19,981,233 	$2.31 	8,658,139 	$3,452,344 	0.21% 	75.24% 	80.52%
bitqy bitqy 	BQ 	$19,908,736 	$0.007337 	2,713,459,826 * 	$7,106 	0.03% 	-8.89% 	4.12%
PinkCoin PinkCoin 	PINK 	$19,821,854 	$0.052873 	374,898,877 	$589,533 	0.48% 	1.41% 	1.89%
Bounty0x Bounty0x 	BNTY 	$19,567,567 	$0.169402 	115,509,787 * 	$1,448,004 	0.09% 	-9.54% 	?
HTML5COIN HTML5COIN 	HTML5 	$19,516,326 	$0.000480 	40,659,020,000 	$42,003 	-1.35% 	-14.50% 	18.41%
Bitdeal Bitdeal 	BDL 	$19,491,622 	$0.111010 	175,583,793 	$1,655,994 	-1.14% 	-14.49% 	246.61%
Boolberry Boolberry 	BBR 	$19,483,856 	$1.82 	10,720,038 	$7,571 	-0.28% 	-3.60% 	15.01%
Bismuth Bismuth 	BIS 	$19,337,425 	$2.89 	6,679,907 	$259,244 	-1.19% 	-22.19% 	56.17%
Vcash Vcash 	XVC 	$19,298,404 	$1.26 	15,373,210 	$308,449 	0.19% 	-1.96% 	10.67%
Pluton Pluton 	PLU 	$19,279,989 	$22.68 	850,000 * 	$14,311 	-2.02% 	13.72% 	68.57%
Sequence Sequence 	SEQ 	$18,676,923 	$0.412596 	45,266,829 	$153,253 	1.26% 	4.30% 	21.93%
Electra Electra 	ECA 	$18,676,310 	$0.000828 	22,565,031,162 	$1,512,820 	2.11% 	141.68% 	233.04%
Etheroll Etheroll 	DICE 	$18,515,107 	$2.64 	7,001,623 * 	$29,500 	0.33% 	0.11% 	23.48%
Polybius Polybius 	PLBT 	$18,424,654 	$4.82 	3,820,954 * 	$129,683 	0.74% 	-1.47% 	0.39%
TransferCoin TransferCoin 	TX 	$18,353,304 	$2.93 	6,267,152 * 	$746,639 	0.27% 	-3.47% 	-2.93%
iXledger iXledger 	IXT 	$18,092,126 	$0.505665 	35,778,844 * 	$253,805 	0.27% 	-1.90% 	15.41%
ICOS ICOS 	ICOS 	$18,025,508 	$31.25 	576,795 * 	$44,658 	-0.40% 	-7.52% 	-13.81%
Sphere Sphere 	SPHR 	$17,755,370 	$5.76 	3,082,940 * 	$724,899 	0.06% 	-2.87% 	9.81%
Xaurum Xaurum 	XAUR 	$17,580,386 	$0.138312 	127,106,597 * 	$268,879 	0.36% 	-9.35% 	-5.74%
BlockMason Credit Protocol BlockMason Cr... 	BCPT 	$17,471,715 	$0.386832 	45,166,200 * 	$2,230,162 	0.50% 	-7.09% 	14.41%
ATBCoin ATBCoin 	ATB 	$17,256,890 	$0.431530 	39,990,020 	$3,230,996 	-0.22% 	-6.06% 	-0.21%
Exchange Union Exchange Union 	XUC 	$17,099,812 	$8.55 	2,000,000 * 	$714,347 	0.32% 	-1.68% 	-9.63%
Oyster Pearl Oyster Pearl 	PRL 	$16,651,588 	$0.523256 	31,823,026 * 	$664,404 	0.74% 	8.68% 	63.90%
Curecoin Curecoin 	CURE 	$16,578,692 	$0.695787 	23,827,261 	$149,618 	0.87% 	-2.87% 	35.07%
ArtByte ArtByte 	ABY 	$16,454,349 	$0.020762 	792,537,250 	$420,081 	0.38% 	-7.68% 	6.11%
ClearPoll ClearPoll 	POLL 	$16,346,504 	$2.34 	6,999,991 * 	$588,318 	0.64% 	-8.59% 	40.65%
Primecoin Primecoin 	XPM 	$16,095,833 	$0.734623 	21,910,324 	$421,293 	-0.39% 	-13.65% 	62.60%
COSS COSS 	COSS 	$16,096,228 	$0.261387 	61,579,967 * 	$623,350 	-0.90% 	0.45% 	-1.26%
Oxycoin Oxycoin 	OXY 	$16,037,188 	$0.188350 	85,145,821 	$6,236 	-0.27% 	-11.04% 	30.09%
Unobtanium Unobtanium 	UNO 	$16,033,548 	$80.98 	198,000 	$46,419 	0.17% 	-1.08% 	-4.66%
Bitmark Bitmark 	BTM 	$15,970,102 	$2.10 	7,587,655 	$91,538 	0.07% 	-5.19% 	20.22%
InvestFeed InvestFeed 	IFT 	$15,937,478 	$0.083276 	191,381,257 * 	$156,629 	0.30% 	-3.43% 	48.20%
Hedge Hedge 	HDG 	$15,923,511 	$4.29 	3,709,674 * 	$221,311 	0.01% 	8.66% 	177.39%
Maecenas Maecenas 	ART 	$15,799,951 	$0.524042 	30,150,150 * 	$36,537 	-0.25% 	14.00% 	19.37%
E-coin E-coin 	ECN 	$15,702,880 	$3.21 	4,889,148 	$513 	-4.69% 	-50.35% 	9.91%
Obsidian Obsidian 	ODN 	$15,554,937 	$0.622197 	25,000,000 * 	$176,093 	0.47% 	-2.67% 	-2.44%
KickCoin KickCoin 	KICK 	$15,194,906 	$0.047316 	321,137,782 * 	$407,867 	0.23% 	-2.87% 	-5.56%
Qwark Qwark 	QWARK 	$15,108,706 	$0.339007 	44,567,474 * 	$880,320 	0.06% 	4.18% 	34.50%
Dovu Dovu 	DOVU 	$14,902,568 	$0.233724 	63,761,400 * 	$52,726 	0.69% 	-7.80% 	119.10%
Lampix Lampix 	PIX 	$14,786,534 	$0.117988 	125,322,017 * 	$91,126 	0.21% 	20.03% 	33.14%
FedoraCoin FedoraCoin 	TIPS 	$14,653,033 	$0.000033 	443,168,182,458 	$17,180 	1.73% 	-34.15% 	12.61%
Chronobank Chronobank 	TIME 	$14,595,473 	$20.55 	710,113 * 	$305,825 	0.63% 	2.03% 	-1.68%
Regalcoin Regalcoin 	REC 	$14,576,873 	$4.10 	3,555,242 	$346,914 	-0.26% 	-8.73% 	-31.97%
The ChampCoin The ChampCoin 	TCC 	$14,540,067 	$0.088161 	164,925,727 * 	$11,507 	0.14% 	-4.99% 	-6.66%
Hush Hush 	HUSH 	$14,484,250 	$6.46 	2,242,500 	$499,587 	-0.62% 	-5.35% 	282.54%
Bitzeny Bitzeny 	ZNY 	$14,337,407 	$0.189612 	75,614,500 	$231,870 	-0.90% 	-16.91% 	2.00%
BLUE BLUE 	BLUE 	$14,310,620 	$0.427059 	33,509,711 * 	$54,130 	0.13% 	-5.77% 	-21.37%
Virtacoin Virtacoin 	VTA 	$14,295,849 	$0.002749 	5,201,310,113 	$23 	4.57% 	1,094.05% 	-30.67%
E-Dinar Coin E-Dinar Coin 	EDR 	$13,918,009 	$0.015705 	886,211,988 	$260,479 	-3.86% 	43.68% 	55.04%
NewYorkCoin NewYorkCoin 	NYC 	$13,885,140 	$0.000108 	129,032,781,759 	$28,935 	2.76% 	34.00% 	92.58%
Publica Publica 	PBL 	$13,859,450 	$0.745816 	18,582,933 * 	$574,479 	-2.35% 	41.88% 	127.60%
Flixxo Flixxo 	FLIXX 	$13,786,327 	$0.191519 	71,984,123 * 	$167,774 	2.63% 	33.86% 	120.36%
Memetic / PepeCoin Memetic / Pep... 	MEME 	$13,749,625 	$0.732333 	18,775,093 	$1,390,750 	0.20% 	-6.86% 	13.85%
ALQO ALQO 	ALQO 	$13,677,117 	$0.825023 	16,577,869 	$399,560 	-1.97% 	-10.70% 	153.10%
Bitcoin Plus Bitcoin Plus 	XBC 	$13,551,466 	$129.89 	104,333 * 	$545,407 	2.15% 	18.12% 	22.92%
Universal Currency Universal Cur... 	UNIT 	$13,089,440 	$1.05 	12,509,761 	$36,372 	0.20% 	-5.97% 	9.05%
NVO NVO 	NVST 	$13,059,169 	$0.870611 	15,000,000 * 	$10,887 	1.19% 	3.09% 	-29.57%
Target Coin Target Coin 	TGT 	$12,867,256 	$0.013510 	952,429,892 * 	$5,315 	-0.15% 	2.33% 	4.72%
Blitzcash Blitzcash 	BLITZ 	$12,732,943 	$3.09 	4,115,895 * 	$458,614 	-0.51% 	0.07% 	37.03%
Dimecoin Dimecoin 	DIME 	$12,731,353 	$0.000024 	539,096,740,560 	$57,207 	-0.06% 	-4.56% 	-4.46%
Pesetacoin Pesetacoin 	PTC 	$12,571,073 	$0.095164 	132,099,203 	$262,853 	0.83% 	-1.86% 	19.52%
MyBit Token MyBit Token 	MYB 	$12,383,608 	$4.42 	2,799,476 * 	$101,582 	0.85% 	17.52% 	45.46%
Atmos Atmos 	ATMS 	$12,283,730 	$0.122414 	100,346,133 * 	$78,650 	0.55% 	7.14% 	4.87%
Synergy Synergy 	SNRG 	$12,259,825 	$3.71 	3,306,234 * 	$703,236 	0.47% 	28.27% 	65.76%
Ecobit Ecobit 	ECOB 	$12,103,511 	$0.027233 	444,444,444 * 	$650 	0.14% 	-18.31% 	27.75%
Creditbit Creditbit 	CRB 	$12,046,344 	$0.729668 	16,509,345 * 	$851,346 	-0.09% 	1.55% 	66.76%
DAO.Casino DAO.Casino 	BET 	$12,032,438 	$0.071934 	167,270,821 * 	$23,838 	0.45% 	6.52% 	21.50%
DraftCoin DraftCoin 	DFT 	$12,025,780 	$5.22 	2,302,292 * 	$110,910 	0.48% 	19.23% 	774.24%
BlockCAT BlockCAT 	CAT 	$11,979,587 	$1.63 	7,360,121 * 	$115,838 	0.91% 	-2.54% 	14.59%
Kore Kore 	KORE 	$11,802,672 	$5.84 	2,022,465 * 	$496,840 	-0.03% 	-7.67% 	-2.45%
HollyWoodCoin HollyWoodCoin 	HWC 	$11,658,566 	$14.42 	808,227 	$627,295 	0.00% 	-4.92% 	-18.87%
Astro Astro 	ASTRO 	$11,552,505 	$3.49 	3,313,833 * 	$21,733 	0.30% 	-12.18% 	-2.04%
EncryptoTel [WAVES] EncryptoTel [... 	ETT 	$11,454,705 	$0.184363 	62,131,190 * 	$956 	4.07% 	-2.64% 	-27.74%
ExclusiveCoin ExclusiveCoin 	EXCL 	$11,431,522 	$2.60 	4,394,829 	$852,930 	0.07% 	-9.37% 	12.62%
ZrCoin ZrCoin 	ZRC 	$11,329,778 	$2.98 	3,807,146 * 	$129,199 	-1.52% 	-12.47% 	136.86%
DubaiCoin DubaiCoin 	DBIX 	$11,234,139 	$6.32 	1,776,664 	$223,479 	0.06% 	-9.48% 	4.22%
Novacoin Novacoin 	NVC 	$11,154,434 	$5.75 	1,940,886 	$122,456 	0.12% 	-6.81% 	-11.26%
PRIZM PRIZM 	PZM 	$11,121,927 	$0.878928 	12,653,963 * 	$11,087 	0.25% 	-4.55% 	22.89%
Tao Tao 	XTO 	$11,081,268 	$0.338872 	32,700,426 	$1,206 	0.13% 	-11.62% 	17.12%
Bela Bela 	BELA 	$10,998,040 	$0.280258 	39,242,501 	$244,095 	0.12% 	-8.62% 	-1.96%
Neutron Neutron 	NTRN 	$10,945,129 	$0.331329 	33,034,023 * 	$55,987 	-0.74% 	15.80% 	3.08%
Verify Verify 	CRED 	$10,833,011 	$0.911542 	11,884,264 * 	$312,272 	-1.06% 	-15.35% 	168.40%
Playkey Playkey 	PKT 	$10,768,994 	$0.796460 	13,521,081 * 	$35,111 	0.03% 	-11.01% 	-37.71%
Snovio Snovio 	SNOV 	$10,689,554 	$0.026394 	405,002,639 * 	$190,817 	-1.32% 	-17.09% 	60.35%
2GIVE 2GIVE 	2GIVE 	$10,688,760 	$0.020583 	519,293,785 	$375,002 	0.10% 	4.51% 	14.36%
Syndicate Syndicate 	SYNX 	$10,634,539 	$0.629117 	16,903,909 * 	$782,899 	0.28% 	-3.80% 	17.77%
TrueFlip TrueFlip 	TFL 	$10,583,303 	$1.69 	6,247,267 * 	$626,466 	-1.25% 	-17.70% 	17.79%
EarthCoin EarthCoin 	EAC 	$10,477,581 	$0.000903 	11,604,035,583 	$105,202 	-1.22% 	1.51% 	3.26%
B2B B2B 	B2B 	$10,378,265 	$0.634049 	16,368,230 * 	$6,463 	0.61% 	1.66% 	10.26%
TrezarCoin TrezarCoin 	TZC 	$10,320,536 	$0.121736 	84,777,769 	$46,688 	0.28% 	5.83% 	90.86%
GoldCoin GoldCoin 	GLD 	$10,314,554 	$0.253254 	40,728,069 	$217,936 	0.30% 	1.10% 	9.52%
UFO Coin UFO Coin 	UFO 	$10,313,916 	$0.002924 	3,527,203,241 	$124,745 	-0.41% 	63.20% 	154.45%
GoByte GoByte 	GBX 	$10,203,651 	$26.70 	382,136 	$298,161 	0.54% 	2.60% 	35.99%
Mintcoin Mintcoin 	MINT 	$10,177,459 	$0.000408 	24,947,260,808 * 	$167,270 	0.26% 	-3.78% 	57.47%
Blockpool Blockpool 	BPL 	$10,149,643 	$0.455266 	22,293,890 	$4,100 	0.42% 	7.20% 	-10.51%
Solaris Solaris 	XLR 	$10,098,456 	$11.59 	871,073 	$144,016 	-0.40% 	-7.26% 	36.85%
Espers Espers 	ESP 	$10,095,581 	$0.000484 	20,855,120,537 	$65,236 	-0.63% 	-2.61% 	20.93%
IntenseCoin IntenseCoin 	ITNS 	$10,082,228 	$0.031937 	315,686,455 	$83,866 	-0.09% 	-17.93% 	119.64%
Bulwark Bulwark 	BWK 	$10,070,033 	$6.78 	1,485,219 	$401,827 	-0.01% 	-9.35% 	63.35%
APX APX 	APX 	$9,742,211 	$13.85 	703,179 * 	$48,393 	0.27% 	-2.92% 	10.47%
Masternodecoin Masternodecoin 	MTNC 	$9,646,435 	$0.202587 	47,616,270 * 	$5,963 	-0.68% 	-1.63% 	-15.82%
Sharechain Sharechain 	SSS 	$9,637,377 	$0.005526 	1,744,023,561 * 	$38,677 	-0.33% 	-2.56% 	-11.98%
Eroscoin Eroscoin 	ERO 	$9,448,315 	$0.082343 	114,744,000 * 	$180,558 	-0.04% 	-4.53% 	-25.83%
Dynamic Dynamic 	DYN 	$9,393,662 	$4.98 	1,887,926 * 	$1,119,635 	-0.22% 	-7.51% 	30.34%
