Pesobit Pesobit 	PSB 	$93,608 	$0.004555 	20,550,155 * 	$3,208 	-1.01% 	-0.10% 	-11.76%
HempCoin HempCoin 	THC 	$91,845 	$0.000437 	210,193,896 	$18 	-0.45% 	1.18% 	46.99%
GeoCoin GeoCoin 	GEO 	$88,843 	$0.036188 	2,455,079 	$472 	0.11% 	-5.56% 	-6.28%
Shorty Shorty 	SHORTY 	$88,294 	$0.000883 	100,000,000 * 	$8,603 	-0.17% 	-1.13% 	76.72%
Rubies Rubies 	RBIES 	$88,067 	$0.008597 	10,243,957 * 	$270 	0.66% 	2.43% 	-0.18%
Coin(O) Coin(O) 	CNO 	$87,568 	$0.000867 	101,038,112 	$16 	0.08% 	1.20% 	11.18%
BitSend BitSend 	BSD 	$84,910 	$0.006293 	13,492,610 	$106 	-0.20% 	-4.52% 	-3.78%
MonetaryUnit MonetaryUnit 	MUE 	$84,262 	$0.000773 	109,020,034 	$53 	-0.19% 	-6.92% 	23.90%
Elcoin Elcoin 	EL 	$81,244 	$0.007248 	11,208,967 * 	$45 	2.59% 	37.47% 	18.09%
Nyancoin Nyancoin 	NYAN 	$79,888 	$0.000268 	297,891,209 	$53 	0.26% 	-9.14% 	-47.74%
Sexcoin Sexcoin 	SXC 	$79,067 	$0.000662 	119,514,589 	$229 	0.08% 	2.29% 	36.06%
KiloCoin KiloCoin 	KLC 	$77,832 	$0.000396 	196,297,971 	$145 	3.12% 	106.64% 	67.18%
Terracoin Terracoin 	TRC 	$75,564 	$0.004194 	18,018,549 	$89 	0.15% 	6.62% 	2.27%
Qibuck Qibuck 	QBK 	$75,010 	$0.142598 	526,028 * 	$65 	0.24% 	4.68% 	-0.68%
Dashcoin Dashcoin 	DSH 	$73,827 	$0.004374 	16,879,429 	$87 	0.53% 	1.50% 	1.92%
BlueCoin BlueCoin 	BLU 	$72,254 	$0.000126 	574,683,284 	$15 	0.53% 	-5.74% 	8.45%
DopeCoin DopeCoin 	DOPE 	$71,901 	$0.000509 	141,157,233 * 	$203 	-0.06% 	-0.28% 	55.10%
ArtByte ArtByte 	ABY 	$70,228 	$0.000096 	729,269,656 	$11 	0.10% 	-4.25% 	9.56%
Tao Tao 	XTO 	$68,447 	$0.002275 	30,090,438 	$222 	-3.26% 	-8.19% 	72.61%
UltraCoin UltraCoin 	UTC 	$68,024 	$0.002109 	32,255,290 	$13 	0.10% 	-1.77% 	-13.07%
Cryptojacks Cryptojacks 	CJ 	$65,102 	$0.000160 	406,568,581 	$17 	-0.25% 	-18.63% 	-22.61%
Sync Sync 	SYNC 	$64,746 	$55.01 	1,177 * 	$2,048 	-0.54% 	-2.74% 	83.69%
TittieCoin TittieCoin 	TTC 	$64,218 	$0.000051 	1,259,816,434 	$18,675 	-0.13% 	16.40% 	482.78%
Atomic Coin Atomic Coin 	ATOM 	$63,611 	$0.008508 	7,476,310 	$869 	2.74% 	-33.82% 	155.16%
NetCoin NetCoin 	NET 	$63,295 	$0.000081 	781,181,643 	$127 	-0.62% 	20.50% 	26.21%
Wexcoin Wexcoin 	WEX 	$62,315 	$0.748995 	83,198 * 	$5,223 	0.10% 	1.37% 	10.37%
NoLimitCoin NoLimitCoin 	NLC2 	$58,427 	$0.000292 	200,153,958 * 	$26 	-0.46% 	-21.43% 	-9.83%
Quatloo Quatloo 	QTL 	$58,345 	$0.011526 	5,062,002 	$91 	0.00% 	0.57% 	2.28%
NeuCoin NeuCoin 	NEU 	$57,881 	$0.000038 	1,532,161,510 * 	$208 	-0.79% 	-4.82% 	-10.46%
TrustPlus TrustPlus 	TRUST 	$57,198 	$0.001783 	32,086,595 * 	$2,655 	0.90% 	-1.53% 	-16.43%
PutinCoin PutinCoin 	PUT 	$55,074 	$0.000555 	99,236,592 	$366 	-0.91% 	-6.31% 	18.70%
Dotcoin Dotcoin 	DOT 	$54,851 	$0.000291 	188,308,191 * 	$750 	-0.30% 	3.80% 	-0.05%
LTBcoin LTBcoin 	LTBC 	$54,590 	$0.000111 	491,495,926 * 	$397 	-1.27% 	0.70% 	14.87%
Cannacoin Cannacoin 	CCN 	$54,212 	$0.011556 	4,691,304 	$594 	0.10% 	9.44% 	27.47%
SwagBucks SwagBucks 	BUCKS 	$53,541 	$0.507835 	105,429 	$10 	-0.06% 	-4.94% 	35.20%
Moin Moin 	MOIN 	$53,221 	$0.007968 	6,679,074 * 	$27 	0.15% 	-0.67% 	34.33%
Sterlingcoin Sterlingcoin 	SLG 	$51,471 	$0.013262 	3,881,156 	$31 	-0.08% 	-8.40% 	46.03%
Truckcoin Truckcoin 	TRK 	$50,626 	$0.000517 	97,991,228 * 	$836 	1.20% 	14.41% 	34.79%
BitBean BitBean 	BITB 	$49,226 	$0.000029 	1,721,395,611 * 	$57 	-0.08% 	24.75% 	22.08%
GoldPieces GoldPieces 	GP 	$48,245 	$0.039540 	1,220,161 * 	$19 	0.03% 	0.63% 	-7.27%
The Viral Exchange The Viral Exc... 	TVE 	$46,592 	$0.095296 	488,918 * 	$487 	0.07% 	-0.15% 	-0.40%
The Cypherfunks The Cypherfunks 	FUNK 	$46,377 	$0.000001 	42,410,774,167 	$271 	0.16% 	7.25% 	109.52%
Deutsche eMark Deutsche eMark 	DEM 	$45,538 	$0.001645 	27,680,904 	$156 	0.10% 	2.43% 	-3.78%
Vault Coin Vault Coin 	VLTC 	$42,780 	$0.001472 	29,053,692 	$144 	1.17% 	-53.69% 	32.05%
HOdlcoin HOdlcoin 	HODL 	$39,830 	$0.001256 	31,720,428 	$24 	-7.11% 	-40.96% 	-3.94%
Bottlecaps Bottlecaps 	CAP 	$38,858 	$0.000404 	96,133,098 	$16 	0.67% 	3.43% 	17.24%
MojoCoin MojoCoin 	MOJO 	$37,840 	$0.000350 	107,989,571 * 	$209 	-1.51% 	68.40% 	?
Hyper Hyper 	HYPER 	$35,630 	$0.004893 	7,282,334 	$19 	-0.08% 	1.47% 	1.46%
Bata Bata 	BTA 	$34,969 	$0.007172 	4,875,869 	$33 	0.24% 	-2.22% 	-1.21%
Universal Currency Universal Cur... 	UNIT 	$34,211 	$0.002622 	13,046,431 	$668 	0.65% 	1.05% 	82.20%
Fastcoin Fastcoin 	FST 	$33,863 	$0.000267 	126,764,507 	$1,208 	-1.81% 	138.89% 	114.44%
Pesetacoin Pesetacoin 	PTC 	$33,278 	$0.000289 	115,164,649 	$14 	0.10% 	-2.17% 	-0.24%
CrevaCoin CrevaCoin 	CREVA 	$33,144 	$0.000916 	36,173,494 	$15,840 	0.39% 	10.50% 	39.49%
VeriumReserve VeriumReserve 	VRM 	$33,105 	$0.040765 	812,083 	$20 	1.78% 	-3.37% 	-21.10%
Pakcoin Pakcoin 	PAK 	$32,697 	$0.001100 	29,734,434 	$51 	0.04% 	-30.16% 	12.03%
TEKcoin TEKcoin 	TEK 	$32,551 	$0.000029 	1,129,346,259 	$136 	2.97% 	137.89% 	9.30%
Nxttycoin Nxttycoin 	NXTTY 	$32,070 	$0.000032 	999,999,998 * 	$14 	0.06% 	-16.18% 	?
Influxcoin Influxcoin 	INFX 	$31,587 	$0.018876 	1,673,383 	$244 	1.97% 	40.52% 	64.35%
Pascal Coin Pascal Coin 	PASC 	$30,527 	$0.006400 	4,769,694 	$192 	-0.69% 	2.13% 	-24.61%
AurumCoin AurumCoin 	AU 	$30,271 	$0.103224 	293,253 	$11 	-0.35% 	80.24% 	133.42%
ARCHcoin ARCHcoin 	ARCH 	$30,040 	$0.001813 	16,571,856 * 	$157 	0.73% 	-14.06% 	18.56%
Devcoin Devcoin 	DVC 	$28,435 	$0.000003 	10,768,460,050 	$13 	-0.34% 	-8.01% 	13.39%
Newbium Newbium 	NEWB 	$28,206 	$0.001175 	24,000,000 * 	$393 	0.13% 	1.94% 	11.42%
Sling Sling 	SLING 	$28,045 	$0.026110 	1,074,095 * 	$568 	-0.22% 	22.65% 	1.41%
Rawcoin Rawcoin 	XRC 	$26,829 	$0.038062 	704,882 	$175 	2.39% 	10.98% 	76.72%
Quotient Quotient 	XQN 	$26,789 	$0.001117 	23,981,265 * 	$23 	0.10% 	-16.25% 	-5.27%
Syndicate Syndicate 	SYNX 	$26,669 	$0.003445 	7,741,320 * 	$116 	0.62% 	4.77% 	-7.14%
TransferCoin TransferCoin 	TX 	$25,500 	$0.004422 	5,766,852 * 	$120 	-0.58% 	-0.13% 	?
HyperStake HyperStake 	HYP 	$23,818 	$0.000062 	385,796,097 * 	$58 	0.11% 	9.52% 	0.34%
Zayedcoin Zayedcoin 	ZYD 	$23,175 	$0.005597 	4,140,819 	$236 	-0.16% 	-3.60% 	-1.05%
Karbowanec Karbowanec 	KRB 	$22,102 	$0.010337 	2,138,039 	$26 	0.18% 	-3.29% 	-30.26%
Gapcoin Gapcoin 	GAP 	$21,883 	$0.002209 	9,906,441 	$27 	1.40% 	7.83% 	25.65%
Elementrem Elementrem 	ELE 	$21,548 	$0.001071 	20,123,885 	$161 	2.24% 	90.85% 	52.79%
GPU Coin GPU Coin 	GPU 	$21,407 	$0.000529 	40,477,042 	$77 	-0.66% 	1.76% 	7.24%
1CRedit 1CRedit 	1CR 	$21,188 	$0.291907 	72,584 	$1,017 	-0.42% 	-11.96% 	-38.63%
Titcoin Titcoin 	TIT 	$21,171 	$0.000424 	49,898,202 	$15 	0.02% 	-1.92% 	-38.68%
Grantcoin Grantcoin 	GRT 	$20,792 	$0.000520 	39,994,669 * 	$571 	-0.06% 	2.95% 	5.61%
BitBar BitBar 	BTB 	$20,484 	$0.696322 	29,417 	$44 	2.35% 	4.41% 	-2.30%
Sativacoin Sativacoin 	STV 	$20,327 	$0.002874 	7,072,083 	$12 	0.07% 	18.95% 	-3.39%
InsaneCoin InsaneCoin 	INSANE 	$19,240 	$0.001050 	18,319,387 	$105 	0.25% 	6.25% 	13.11%
ExclusiveCoin ExclusiveCoin 	EXCL 	$19,018 	$0.004890 	3,889,276 	$38 	-0.07% 	12.91% 	6.37%
VIP Tokens VIP Tokens 	VIP 	$17,630 	$0.000211 	83,450,403 * 	$459 	1.45% 	9.68% 	8.85%
GlobalBoost-Y GlobalBoost-Y 	BSTY 	$17,386 	$0.001593 	10,913,887 	$643 	-0.08% 	1.64% 	3.95%
SmartCoin SmartCoin 	SMC 	$16,126 	$0.000728 	22,151,206 	$49 	-0.56% 	8.77% 	11.86%
1337 1337 	1337 	$15,576 	$9.88e-7 	15,763,344,414 * 	$863 	0.28% 	-14.65% 	-45.22%
DT Token DT Token 	DRACO 	$15,557 	$0.000223 	69,815,550 * 	$2,182 	-1.32% 	-19.39% 	-38.55%
BERNcash BERNcash 	BERN 	$14,742 	$0.000232 	63,440,573 	$62 	0.08% 	0.71% 	-3.82%
Franko Franko 	FRK 	$13,233 	$0.020775 	636,950 	$14 	-0.11% 	-1.65% 	3.26%
ARbit ARbit 	ARB 	$12,935 	$0.002405 	5,379,312 	$18 	2.59% 	11.01% 	5.38%
CryptoEscudo CryptoEscudo 	CESC 	$12,767 	$0.000089 	144,105,100 	$12 	1.91% 	8.06% 	11.99%
ZiftrCOIN ZiftrCOIN 	ZRC 	$12,301 	$0.000963 	12,773,630 	$15 	0.10% 	1.07% 	9.46%
SongCoin SongCoin 	SONG 	$12,001 	$0.000369 	32,565,300 	$252 	-0.12% 	-3.62% 	6.12%
Cashcoin Cashcoin 	CASH 	$11,698 	$0.000355 	32,944,485 	$264 	-1.69% 	-7.40% 	670.79%
FlavorCoin FlavorCoin 	FLVR 	$11,479 	$0.000563 	20,391,270 * 	$334 	1.33% 	60.41% 	12.01%
Neutron Neutron 	NTRN 	$10,762 	$0.000853 	12,617,684 * 	$53 	-0.53% 	6.11% 	14.13%
GCoin GCoin 	GCN 	$10,170 	$1.15e-7 	88,621,910,000 	$13 	-0.04% 	-0.54% 	-17.13%
BipCoin BipCoin 	BIP 	$9,751 	$0.012714 	766,961 	$16 	-2.14% 	2.17% 	-11.52%
Viral Viral 	VIRAL 	$9,320 	$0.001723 	5,407,780 * 	$29 	0.08% 	5.67% 	8.76%
Destiny Destiny 	DES 	$8,967 	$0.005604 	1,600,000 	$134 	0.59% 	-5.96% 	-4.98%
Triangles Triangles 	TRI 	$8,877 	$0.121779 	72,891 	$63 	0.10% 	-19.22% 	-14.57%
Emirates Gold Coin Emirates Gold... 	EMIRG 	$8,792 	$0.008652 	1,016,114 	$17 	0.00% 	1.12% 	?
SOILcoin SOILcoin 	SOIL 	$8,736 	$0.002583 	3,381,312 	$11 	0.13% 	0.94% 	12.45%
Creatio Creatio 	XCRE 	$8,045 	$0.000400 	20,096,790 * 	$13 	-1.87% 	-1.63% 	-7.02%
UniQredit UniQredit 	UNIQ 	$6,961 	$0.000973 	7,156,774 	$87 	0.10% 	-7.41% 	19.83%
AllSafe AllSafe 	ASAFE2 	$6,838 	$0.000010 	710,000,000 * 	$35 	0.10% 	1.08% 	9.58%
Cannabis Industry Coin Cannabis Indu... 	XCI 	$6,622 	$0.014311 	462,727 	$31 	0.10% 	-1.64% 	-12.39%
Bikercoin Bikercoin 	BIC 	$6,612 	$0.001083 	6,106,690 	$40 	0.52% 	-7.37% 	-11.71%
Blackstar Blackstar 	BSTAR 	$6,010 	$0.000092 	64,973,918 * 	$1,582 	0.83% 	-5.74% 	4.77%
SACoin SACoin 	SAC 	$5,950 	$0.020937 	284,200 	$48,321 	1.49% 	-64.90% 	-76.60%
Cashout Cashout 	CSH 	$5,846 	$0.001666 	3,509,900 	$48 	0.10% 	47.17% 	159.57%
Kittehcoin Kittehcoin 	MEOW 	$5,223 	$2.18e-7 	23,905,669,976 	$43 	0.17% 	44.25% 	0.45%
BumbaCoin BumbaCoin 	BUMBA 	$5,221 	$0.000243 	21,490,276 	$13 	-0.07% 	-17.65% 	-18.71%
LanaCoin LanaCoin 	LANA 	$4,949 	$0.000010 	513,969,478 	$26 	0.10% 	-16.88% 	9.56%
Zonecoin Zonecoin 	ZNE 	$3,531 	$0.001367 	2,581,970 	$68 	0.10% 	-23.08% 	3.91%
Bolivarcoin Bolivarcoin 	BOLI 	$3,440 	$0.000716 	4,801,389 	$10 	-2.11% 	11.45% 	8.53%
PayCon PayCon 	CON 	$3,383 	$0.000147 	23,042,604 * 	$11 	-8.07% 	-24.73% 	-29.05%
Eternity Eternity 	ENT 	$3,188 	$0.002589 	1,231,147 	$36 	0.08% 	-8.74% 	-15.68%
Prime-XI Prime-XI 	PXI 	$2,958 	$0.000654 	4,524,561 	$68 	1.68% 	-31.40% 	-49.73%
OsmiumCoin OsmiumCoin 	OS76 	$1,860 	$0.002080 	894,026 	$50 	0.10% 	-2.77% 	-2.34%
LiteBar LiteBar 	LTB 	$1,719 	$0.009726 	176,737 	$23 	0.10% 	1.78% 	-8.99%
LetItRide LetItRide 	LIR 	$1,656 	$0.000048 	34,393,211 * 	$17 	0.10% 	1.07% 	-12.03%
LeaCoin LeaCoin 	LEA 	$1,613 	$0.000007 	229,541,193 	$21 	-0.65% 	-69.32% 	-73.36%
JobsCoin JobsCoin 	JOBS 	$1,042 	$0.000010 	106,019,270 	$40 	0.10% 	-34.26% 	11.85%
SydPak SydPak 	SDP 	$999 	$0.006340 	157,556 * 	$38 	0.04% 	-10.45% 	-0.06%
NodeCoin NodeCoin 	NODC 	$698 	$0.000416 	1,678,439 	$392 	-0.09% 	88.54% 	21.40%
Dollar Online Dollar Online 	DOLLAR 	$503 	$0.008953 	56,166 	$13 	-0.54% 	-11.34% 	30.02%
Powercoin Powercoin 	PWR 	$481 	$0.000010 	49,983,870 	$37 	0.10% 	1.11% 	9.56%
Regacoin Regacoin 	REGA 	$452 	$0.000015 	29,237,053 	$14 	5.61% 	-17.73% 	22.69%
Californium Californium 	CF 	$338 	$0.003045 	111,110 	$18 	1.42% 	6.18% 	116.53%
World Gold Coin World Gold Coin 	WGC 	$211 	$0.000068 	3,102,200 	$214 	0.10% 	-6.22% 	53.39%
Enigma Enigma 	XNG 	$117 	$0.007019 	16,627 	$56 	-9.50% 	29.28% 	22.86%
MudraCoin MudraCoin 	MUDRA 	$48 	$0.000010 	5,000,000 * 	$48 	0.10% 	? 	?
TRMB TRMB 	TRMB 	$? 	$0.143987 	0 * 	$46,951 	0.00% 	0.00% 	0.02%
ION ION 	ION 	$2,653,242 	$0.270062 	9,824,576 * 	$10 	-7.64% 	169.73% 	125.70%
MUSE MUSE 	MUSE 	$580,293 	$0.000422 	1,374,840,478 * 	$1 	15.35% 	? 	18.82%
HTMLCOIN HTMLCOIN 	HTML5 	$391,540 	$0.000010 	40,659,020,000 	$1 	0.10% 	1.07% 	9.56%
Pandacoin Pandacoin 	PND 	$278,042 	$0.000009 	32,514,916,898 	$3 	0.38% 	20.03% 	-1.29%
AsiaCoin AsiaCoin 	AC 	$262,382 	$0.000405 	647,916,715 	$0 	0.17% 	-37.49% 	-31.60%
CasinoCoin CasinoCoin 	CSC 	$262,251 	$0.006794 	38,601,187 	$5 	-0.51% 	-6.69% 	-13.83%
VootCoin VootCoin 	VOOT 	$253,522 	$0.003659 	69,280,656 	$1 	0.10% 	1.07% 	10.74%
GetGems GetGems 	GEMZ 	$186,963 	$0.002121 	88,135,199 * 	$6 	0.04% 	-7.08% 	-4.65%
Mineum Mineum 	MNM 	$175,121 	$0.018558 	9,436,367 	$4 	0.15% 	5.08% 	50.48%
I0Coin I0Coin 	I0C 	$160,224 	$0.007644 	20,961,335 	$1 	0.09% 	-1.47% 	-45.82%
Rimbit Rimbit 	RBT 	$154,602 	$0.001339 	115,499,623 * 	$0 	0.10% 	4.54% 	41.19%
BTCtalkcoin BTCtalkcoin 	TALK 	$146,898 	$0.002250 	65,290,635 	$0 	0.00% 	-2.00% 	31.70%
BritCoin BritCoin 	BRIT 	$121,589 	$0.005790 	21,000,243 	$4 	-3.00% 	9.79% 	46.88%
Xiaomicoin Xiaomicoin 	MI 	$105,393 	$0.000260 	405,923,203 * 	$1 	-0.01% 	11.21% 	?
BTSR BTSR 	BTSR 	$93,761 	$0.027373 	3,425,296 * 	$0 	-0.39% 	-3.35% 	-15.21%
Groestlcoin Groestlcoin 	GRS 	$81,066 	$0.001223 	66,277,800 	$5 	0.10% 	0.34% 	-21.45%
Piggycoin Piggycoin 	PIGGY 	$76,429 	$0.000158 	482,276,710 	$3 	-0.51% 	3.74% 	28.32%
Espers Espers 	ESP 	$68,311 	$0.000004 	19,146,622,296 	$0 	0.40% 	1.54% 	34.48%
TeslaCoin TeslaCoin 	TES 	$64,421 	$0.000934 	68,965,705 	$7 	0.10% 	1.07% 	6.56%
IncaKoin IncaKoin 	NKA 	$58,343 	$0.000010 	6,058,581,461 	$5 	0.10% 	1.07% 	9.56%
Flycoin Flycoin 	FLY 	$53,493 	$0.253756 	210,806 * 	$2 	0.10% 	-59.02% 	-44.42%
Kobocoin Kobocoin 	KOBO 	$44,501 	$0.001832 	24,290,004 * 	$2 	0.74% 	-14.92% 	?
Sphere Sphere 	SPHR 	$42,870 	$0.013906 	3,082,940 * 	$3 	0.10% 	10.72% 	17.44%
bitBTC bitBTC 	BITBTC 	$41,248 	$980.15 	42 * 	$7 	-0.02% 	-1.00% 	3.71%
Bitland Bitland 	CADASTRAL 	$41,196 	$0.001373 	30,000,000 * 	$1 	-0.06% 	6.31% 	-58.87%
Yacoin Yacoin 	YAC 	$38,622 	$0.000348 	110,862,732 	$0 	0.27% 	23.11% 	22.10%
TileCoin TileCoin 	XTC 	$37,879 	$0.000379 	100,000,000 * 	$6 	-1.25% 	-12.31% 	-29.21%
WayGuide WayGuide 	WAY 	$35,354 	$0.000353 	100,033,290 * 	$5 	-1.26% 	-3.33% 	11.69%
Checkcoin Checkcoin 	CKC 	$34,402 	$0.001637 	21,014,233 	$5 	0.10% 	1.07% 	33.03%
FlutterCoin FlutterCoin 	FLT 	$33,750 	$0.000105 	321,661,608 	$4 	0.87% 	? 	49.21%
MarteXcoin MarteXcoin 	MXT 	$33,499 	$0.012308 	2,721,619 	$4 	-0.72% 	12.85% 	23.21%
Anoncoin Anoncoin 	ANC 	$29,533 	$0.013995 	2,110,317 	$3 	0.45% 	3.17% 	20.11%
ReeCoin ReeCoin 	REE 	$25,047 	$0.002025 	12,367,704 	$4 	1.56% 	6.80% 	48.93%
RedCoin RedCoin 	RED 	$23,477 	$0.000317 	74,107,896 	$0 	0.00% 	24.58% 	14.67%
PetroDollar PetroDollar 	XPD 	$21,818 	$0.000341 	63,993,275 	$0 	? 	-0.60% 	-5.62%
QuazarCoin QuazarCoin 	QCN 	$20,752 	$0.004126 	5,029,825 	$9 	-1.66% 	8.26% 	-8.39%
BBQCoin BBQCoin 	BQC 	$20,747 	$0.000409 	50,765,854 	$1 	0.04% 	9.65% 	-1.65%
ParkByte ParkByte 	PKB 	$20,472 	$0.004303 	4,757,397 * 	$2 	0.49% 	1.94% 	0.22%
ArcticCoin ArcticCoin 	ARC 	$20,168 	$0.000924 	21,815,136 	$7 	0.34% 	42.70% 	60.14%
Trollcoin Trollcoin 	TROLL 	$20,126 	$0.000037 	546,998,702 	$2 	0.19% 	-3.57% 	4.76%
SatoshiMadness SatoshiMadness 	MAD 	$19,266 	$0.000010 	2,000,683,485 * 	$0 	0.10% 	? 	9.51%
Memetic Memetic 	MEME 	$18,114 	$0.001503 	12,051,841 	$9 	-0.22% 	8.04% 	-22.90%
UnbreakableCoin UnbreakableCoin 	UNB 	$17,742 	$0.007788 	2,278,150 	$3 	0.01% 	0.58% 	18.57%
bitGold bitGold 	BITGOLD 	$17,583 	$1,476.08 	12 * 	$2 	-0.08% 	-4.63% 	-17.03%
Dollarcoin Dollarcoin 	DLC 	$17,543 	$0.001933 	9,074,721 	$1 	0.23% 	7.26% 	22.75%
PayCoin PayCoin 	XPY 	$17,236 	$0.001481 	11,639,429 	$0 	-0.01% 	8.09% 	-4.82%
UCoin UCoin 	U 	$16,552 	$0.006153 	2,689,812 * 	$3 	0.10% 	39.19% 	45.48%
HoboNickels HoboNickels 	HBN 	$16,442 	$0.000453 	36,328,450 	$1 	-0.20% 	-2.76% 	8.11%
SecretCoin SecretCoin 	SCRT 	$15,416 	$0.003652 	4,220,930 * 	$1 	0.22% 	? 	-3.72%
Blakecoin Blakecoin 	BLC 	$14,957 	$0.001256 	11,910,789 	$5 	0.20% 	2.76% 	-4.01%
X-Coin X-Coin 	XCO 	$14,091 	$0.001138 	12,384,976 * 	$4 	-0.18% 	0.54% 	-2.09%
Granite Granite 	GRN 	$14,053 	$0.000440 	31,962,138 	$3 	-0.07% 	0.58% 	12.53%
Joulecoin Joulecoin 	XJO 	$13,464 	$0.000451 	29,873,926 	$5 	0.13% 	-7.03% 	-5.93%
LiteDoge LiteDoge 	LDOGE 	$12,195 	$8.90e-7 	13,697,596,139 * 	$2 	-0.06% 	-16.88% 	-24.52%
CoExistCoin CoExistCoin 	COXST 	$12,079 	$0.000445 	27,138,905 * 	$2 	-1.68% 	3.74% 	-35.54%
OctoCoin OctoCoin 	888 	$11,761 	$0.000261 	45,081,709 	$0 	0.22% 	? 	0.57%
BiosCrypto BiosCrypto 	BIOS 	$11,745 	$0.000570 	20,595,978 * 	$1 	-0.04% 	45.86% 	20.70%
FujiCoin FujiCoin 	FJC 	$11,584 	$0.000015 	786,446,470 	$3 	-4.84% 	50.98% 	-16.22%
Freicoin Freicoin 	FRC 	$10,894 	$0.000237 	45,962,594 	$0 	-1.45% 	55.77% 	?
Ratecoin Ratecoin 	XRA 	$10,485 	$0.000106 	98,983,806 * 	$1 	0.16% 	-17.66% 	5.87%
Veltor Veltor 	VLT 	$10,476 	$0.021617 	484,650 	$9 	0.10% 	1.13% 	9.55%
AquariusCoin AquariusCoin 	ARCO 	$10,389 	$0.010427 	996,369 * 	$2 	0.16% 	10.40% 	-3.64%
BeaverCoin BeaverCoin 	BVC 	$8,548 	$0.002788 	3,066,387 	$5 	-0.01% 	15.12% 	33.56%
Tigercoin Tigercoin 	TGC 	$8,024 	$0.000184 	43,536,800 	$2 	9.74% 	28.95% 	39.78%
CageCoin CageCoin 	CAGE 	$8,020 	$7.93e-8 	101,168,328,395 	$1 	-0.58% 	-1.82% 	-16.46%
BunnyCoin BunnyCoin 	BUN 	$7,652 	$7.71e-8 	99,305,953,628 	$9 	-0.70% 	-2.93% 	-5.25%
SpaceCoin SpaceCoin 	SPACE 	$7,550 	$0.000490 	15,396,925 	$1 	-0.01% 	-4.17% 	-2.47%
Unitus Unitus 	UIS 	$6,938 	$0.000175 	39,626,738 	$6 	0.17% 	4.15% 	-0.96%
Phoenixcoin Phoenixcoin 	PXC 	$6,761 	$0.000132 	51,028,100 	$0 	-1.55% 	-0.68% 	50.74%
RevolverCoin RevolverCoin 	XRE 	$6,555 	$0.000325 	20,183,577 	$3 	-0.15% 	3.30% 	5.84%
bitEUR bitEUR 	BITEUR 	$6,193 	$1.06 	5,851 * 	$1 	0.28% 	? 	-0.41%
Halcyon Halcyon 	HAL 	$6,183 	$0.001502 	4,115,988 	$1 	0.10% 	1.07% 	5.50%
MindCoin MindCoin 	MND 	$6,131 	$0.000489 	12,546,625 	$3 	-2.01% 	? 	8.81%
Emerald Crypto Emerald Crypto 	EMD 	$6,119 	$0.000325 	18,849,842 	$1 	0.60% 	-0.13% 	-19.52%
Pura Pura 	PURA 	$5,976 	$0.000029 	206,869,842 	$8 	2.96% 	112.96% 	17.91%
DAPPSTER DAPPSTER 	DLISK 	$5,778 	$0.000058 	100,000,000 * 	$3 	0.10% 	57.66% 	?
Debitcoin Debitcoin 	DBTC 	$5,491 	$0.000308 	17,831,629 	$4 	0.10% 	6.55% 	-7.64%
DigiCube DigiCube 	CUBE 	$5,441 	$0.000003 	1,846,604,165 * 	$5 	0.57% 	48.54% 	131.84%
IslaCoin IslaCoin 	ISL 	$5,410 	$0.003574 	1,513,704 * 	$2 	0.22% 	1.13% 	41.51%
HamRadioCoin HamRadioCoin 	HAM 	$5,280 	$0.001069 	4,939,211 	$1 	0.10% 	77.86% 	33.05%
GameBet Coin GameBet Coin 	GBT 	$5,231 	$0.000250 	20,942,574 * 	$4 	3.08% 	23.43% 	?
Chronos Chronos 	CRX 	$5,226 	$0.000073 	71,554,446 	$2 	0.64% 	-2.48% 	-3.80%
Guncoin Guncoin 	GUN 	$4,886 	$0.000033 	146,854,778 	$1 	0.51% 	12.24% 	26.18%
Evotion Evotion 	EVO 	$4,875 	$0.001974 	2,469,220 	$2 	0.10% 	-19.69% 	-66.65%
AnarchistsPrime AnarchistsPrime 	ACP 	$4,718 	$0.001073 	4,394,874 	$2 	-0.37% 	7.71% 	26.23%
Orlycoin Orlycoin 	ORLY 	$4,588 	$0.000125 	36,646,779 	$0 	0.10% 	9.49% 	?
BitTokens BitTokens 	BXT 	$4,477 	$0.010712 	417,906 	$1 	0.22% 	8.08% 	?
Argentum Argentum 	ARG 	$4,472 	$0.000664 	6,730,500 	$4 	0.88% 	-0.87% 	-24.60%
Bitzeny Bitzeny 	ZNY 	$4,369 	$0.000058 	75,614,500 	$1 	0.13% 	1.08% 	0.85%
Zurcoin Zurcoin 	ZUR 	$4,218 	$0.000058 	73,157,551 	$0 	-0.02% 	-9.23% 	?
NevaCoin NevaCoin 	NEVA 	$4,098 	$0.003362 	1,219,055 	$2 	-5.35% 	-25.00% 	8.65%
ParallelCoin ParallelCoin 	DUO 	$3,830 	$0.013852 	276,471 	$5 	0.29% 	19.07% 	21.00%
Metal Music Coin Metal Music Coin 	MTLMC3 	$3,828 	$0.000048 	79,719,140 	$1 	0.64% 	11.88% 	9.18%
Beatcoin Beatcoin 	XBTS 	$3,814 	$0.002502 	1,524,686 	$0 	3.24% 	-25.20% 	-49.07%
AgrolifeCoin AgrolifeCoin 	AGLC 	$3,473 	$0.001740 	1,995,735 * 	$4 	-0.13% 	-1.25% 	-23.45%
